text,category
"오르막길 끝나는 지점에 과속방지턱이 예고도 없이 불쑥 튀어나와 있어서 차체가 심하게 긁혔습니다.","교통"
"비보호 좌회전 표지판 밑에 '직진 신호 시'라는 보조 마크가 떨어져 나가서 빨간불에 좌회전하는 차가 많습니다.","교통"
"골목길 사거리에 점멸 신호등이라도 하나 달아주세요. 하루가 멀다고 접촉 사고가 나서 파편이 굴러다닙니다.","교통"
"상가 밀집 지역 도로변에 평행주차를 엉망으로 해놔서 2차선 도로가 졸지에 1차선 병목 구간이 되었습니다.","교통"
"고속화도로 진출입로에 끼어들기 얌체 차량을 단속하는 스마트 카메라를 달아주시면 교통 흐름이 훨씬 좋아질 것 같습니다.","교통"
"자전거 거치대가 꽉 찼는데도 수거 안 된 방치 자전거들 때문에 정작 출퇴근용 자전거를 댈 곳이 없습니다.","교통"
"어린이집 통학 차량 정차 구역을 노란색으로 칠해놨는데 일반 승용차들이 하루 종일 점령하고 있습니다.","교통"
"중앙분리대가 파손되어 파편이 1차선에 나뒹굴고 있는데 치우는 사람이 없어 연쇄 추돌이 우려됩니다.","교통"
"보행자 작동 신호기 버튼이 고장 나서 아무리 눌러도 신호가 안 바뀝니다. 빨리 와서 고쳐주세요.","교통"
"교량 위 도로 연결 부위 철판이 솟아올라 있어서 지날 때마다 덜컹거리고 서스펜션이 망가질 것 같아요.","교통"
"대형 쇼핑몰 진입 차량들이 도로 우측 차선을 길게 막고 있어서 인근 주민들은 집에 들어가는데만 30분이 걸립니다.","교통"
"스쿨존 내 불법 주정차 주민신고제 요건을 맞췄는데도 과태료 부과가 안 되고 경고장만 날아오는 이유가 뭡니까?","교통"
"고가도로 밑 유턴 구역이 불법 주차된 트럭들 때문에 회전 반경이 안 나와서 한 번에 유턴이 안 됩니다.","교통"
"자전거 신호등이 보행자 신호등이랑 연동이 엉망이라 자전거 타고 건너다가 중간에 갇혀버리는 일이 빈번합니다.","교통"
"주말 나들이객 차량이 마을 진입로 양옆을 꽉 채워 주차하는 바람에 농기계나 경운기가 지나갈 수가 없습니다.","교통"
"지하차도 벽면 타일 청소를 안 해서 매연으로 새까맣게 변해있어 도시 미관도 해치고 너무 어둡습니다.","교통"
"골목길 일방통행 노면 표시가 다 지워져서 초행길인 사람들은 자꾸 역주행해서 들어옵니다.","교통"
"시외버스터미널 앞 택시 승강장에 호객 행위하는 기사님들이 차도를 점령하고 있어서 통행이 너무 불편해요.","교통"
"우회전 시 보행자 보호 의무 위반으로 단속 카메라에 찍혔다는데 저는 사람이 완전히 건넌 후 지나갔습니다. 확인 바랍니다.","교통"
"도로 반사경 유리가 다 깨져서 테이프로 덕지덕지 붙여놨는데 시야 확보가 안 되니 새것으로 교체해 주십시오.","교통"
"버스 정류장 온열 벤치가 한겨울인데도 전원이 안 켜져 있어서 차가운 의자에 앉을 수가 없습니다.","교통"
"터널 진입 전에 차로 변경 실선 구간인데 무리하게 칼치기하는 차량들 때문에 너무 위험합니다.","교통"
"학교 앞 미끄럼 방지 포장재가 다 벗겨져서 비 오는 날 브레이크를 밟아도 차가 쭉 밀립니다.","교통"
"가로등이 없어서 깜깜한 국도변에 스텔스 보행자들이 출몰해서 너무 위험하니 야광 표지판이라도 촘촘히 세워주세요.","교통"
"화물차들이 적재함 덮개도 안 씌우고 모래를 싣고 달려서 뒤따라가는 차 유리창에 돌빵이 생겼습니다.","교통"
"오토바이들이 소음기에서 불꽃을 뿜으며 떼지어 폭주를 뛰는데 경찰차는 따라잡지도 못하고 구경만 하네요.","교통"
"육교 엘리베이터가 잦은 고장으로 한 달째 운행 정지 상태인데 휠체어 타신 분들은 어떻게 길을 건너라는 겁니까?","교통"
"지정 차로를 위반하고 1차선에서 정속 주행하는 대형 트레일러들 때문에 고속화도로가 꽉 막혀버립니다.","교통"
"도로변 불법 노점상 차들이 차선 하나를 차지하고 영업을 해서 출퇴근 시간마다 병목현상이 일어납니다.","교통"
"비보호 좌회전 구역인데 맞은편 직진 차량 꼬리물기가 하도 심해서 좌회전 차는 신호가 세 번 바뀌어도 못 갑니다.","교통"
"나들목 진출입 구간에 야간 유도선이 없어서 헷갈려 길을 잘못 드는 운전자가 많습니다. 핑크색 유도선 도색 부탁해요.","교통"
"아파트 단지 앞 삼거리에 모범운전자분들 수신호랑 실제 신호등이 안 맞아서 운전자들이 우왕좌왕합니다.","교통"
"버스 정보 안내 단말기(BIT) 화면이 깨져서 몇 번 버스가 오는지 전혀 글씨를 알아볼 수가 없습니다.","교통"
"견인차들이 사고 나면 역주행은 기본이고 중앙선을 마구 넘나드는데 경찰 단속 좀 강력하게 해주십시오.","교통"
"윗집 베란다에서 담배를 피우면 연기가 저희 집 창문으로 다 들어오는데 공동주택 흡연 규제 좀 강화해 주세요.","환경"
"상가 앞 가로수에 누군가 먹다 남은 커피 컵을 층층이 쌓아놔서 쓰레기 탑이 되었습니다.","환경"
"음식물 쓰레기통 뚜껑이 깨진 채로 방치되어 주변에 파리가 들끓고 길고양이들이 헤집어 놓습니다.","환경"
"도로변 의류 수거함 주변에 사람들이 입던 옷을 그냥 바닥에 산더미처럼 던져놓고 가서 흉물스럽습니다.","환경"
"캠핑카에서 나오는 오폐수를 한밤중에 하수구에 몰래 버리고 도망가는 걸 봤는데 단속할 방법이 없나요?","환경"
"푸드트럭에서 튀김하고 남은 폐식용유를 빗물받이에 무단 투기해서 하수구가 미끌거리고 냄새가 진동합니다.","환경"
"신축 빌라 공사장에서 비산먼지 억제 시설도 없이 시멘트를 부셔서 동네에 하얀 가루가 눈처럼 날립니다.","환경"
"관광버스들이 시동을 켜놓고 30분씩 매연을 뿜으며 대기하는데 공회전 단속반은 어디서 뭘 하시는 건가요?","환경"
"건물 외벽에 달린 초대형 LED 전광판 불빛이 밤새도록 번쩍거려 건너편 오피스텔 주민들은 수면 장애를 겪습니다.","환경"
"가을 은행나무 열매는 냄새가 너무 고역인데 열매가 맺히지 않는 수종으로 가로수를 교체할 계획은 없으신가요?","환경"
"원룸촌 전봇대마다 불법 대출 스티커가 다닥다닥 붙어있고, 떼어낸 자리에 끈끈이가 남아 너무 지저분해요.","환경"
"동네 공원 연못이 관리가 안 돼서 녹조라떼가 되어버렸고 악취 때문에 산책하는 사람들이 코를 막고 지나갑니다.","환경"
"야산 입구에 폐타이어 수십 개가 무단 투기되어 있는데 비가 고여 모기 유충의 서식지가 되고 있습니다.","환경"
"이사하면서 냉장고 버린다고 폐기물 신고 필증도 붙여놨는데 고물상이 컴프레셔만 떼어가고 껍데기는 방치 중입니다.","환경"
"상가 고깃집 환기구가 저희 빌라 쪽을 향해 있어서 매일 저녁 삼겹살 냄새와 기름때가 베란다 방충망에 낍니다.","환경"
"산책로에 목줄 안 한 큰 개를 데리고 나와서 개똥도 안 치우고 그냥 가는 견주들 과태료 팍팍 물려주세요.","환경"
"시장 골목 치킨집에서 밤늦게까지 기름 솥 씻은 물을 하수구에 버려서 하얀 거품이 도로까지 흘러넘칩니다.","환경"
"새벽 5시만 되면 오토바이 동호회 사람들이 모여서 머플러 굉음을 내며 출발하는데 소음 단속 기준이 어떻게 됩니까?","환경"
"가로등 기둥마다 정당 현수막이 두세 개씩 걸려 있어서 바람 불면 찢어지고 아주 동네 미관을 다 망칩니다.","환경"
"아파트 옆 고물상에서 포크레인으로 철스크랩을 찍어 누를 때마다 쇳덩이 부딪히는 소음에 심장이 덜컹 내려앉습니다.","환경"
"여름철 비만 오면 동네 하수구에서 정화조 냄새가 역류해 올라오는데 하수관거 준설 공사 좀 해주십시오.","환경"
"지하철역 출구 계단에 껌 딱지가 까맣게 수백 개가 붙어있는데 스팀 청소기로 한 번 싹 밀어주시면 안 될까요?","환경"
"동네 약수터에서 누군가 대야를 가져와서 비누 풀고 빨래를 하는 몰상식한 행동을 하는데 경고문 좀 크게 붙여주세요.","환경"
"주택가 인근 도장 공장에서 밤만 되면 신나 냄새가 바람을 타고 날아와 머리가 깨질 듯이 아픕니다.","환경"
"동네 쌈지공원에 설치된 정자가 밤마다 취객들의 술판이 되어 술병과 담배꽁초 쓰레기장이 됩니다.","환경"
"전단지 배포 알바생들이 자동차 앞유리에 명함을 꽂다 못해 아예 창문 틈새로 밀어 넣어서 고장이 날까 짜증 납니다.","환경"
"동네 하천에서 낚시 금지 구역인데도 떡밥을 엄청나게 던져대서 수질 오염이 심각하니 단속 요원 파견 바랍니다.","환경"
"재활용품 분리수거장에 형광등이랑 건전지 수거함이 다 부서져서 유해물질이 밖으로 나뒹굴고 있습니다.","환경"
"건물 주차장 입구에 누군가 며칠째 길고양이 밥그릇을 놔두고 가서 사료 썩은 냄새가 코를 찌릅니다.","환경"
"도심 속 텃밭을 분양받아 쓰시는 분들이 폐비닐과 농약병을 아무 데나 버려서 농촌 쓰레기장 같습니다.","환경"
"매미 소리가 너무 시끄러워서 창문을 못 열겠는데 가로수 가지치기나 방제 작업을 통해 개체 수 조절이 안 될까요?","환경"
"골목길 바닥에 음식점 전단지를 스프레이 페인트로 칠해놔서 지워지지도 않고 도시 미관을 훼손합니다.","환경"
"새벽에 청소차 와서 쓰레기 실어 갈 때 쓰레기 봉투가 터져서 도로에 국물이 질질 흐르는데 물청소라도 하고 가야 하는 거 아닙니까?","환경"
"야외 공연장에서 하는 록 페스티벌 베이스 소리가 3km 떨어진 저희 아파트 창문까지 징징 울리게 만듭니다.","환경"
"재개발 빈집 담벼락 안에 누군가 건축 폐기물 마대를 수십 개 몰래 던져놓고 갔습니다. 치워주세요.","환경"
"식당 앞 인도에 수조를 내놓고 장사하면서 생선 피와 비늘 섞인 물을 그대로 길바닥에 버려 비린내가 진동합니다.","환경"
"가로수에 매달린 매미나방 애벌레가 인도 위로 비 오듯 떨어져서 사람들이 밟고 지나가 거리가 엉망입니다.","환경"
"옥상 외벽에 통신사 기지국 안테나가 빽빽하게 설치되어 있는데 전자파 안전 기준을 통과한 건지 측정을 의뢰합니다.","환경"
"동네 한가운데 있는 자동차 공업사에서 도색 작업을 할 때마다 페인트 분진이 날아와 저희 집 차량에 다 내려앉습니다.","환경"
"밤마다 스포츠카들이 배기음 튜닝을 하고 터널을 지나가는데 소리가 증폭되어서 천둥 치는 소리처럼 들립니다.","환경"
"투명 페트병 분리배출을 아무리 잘해서 내놔도 수거 업체에서 일반 플라스틱이랑 한꺼번에 섞어서 압축해버리네요.","환경"
"대형 화물차들이 인적 드문 국도변에 시퍼런 요소수 통이나 폐타이어를 몰래 버리고 가는 걸 근절할 대책이 필요합니다.","환경"
"아파트 단지 내 알뜰장터에서 발생하는 쓰레기와 음식 냄새 때문에 저층 입주민들이 일주일에 한 번씩 고통받고 있습니다.","환경"
"집 근처 하천에 거품이 둥둥 떠다니고 악취가 나는데 상류 쪽 공장에서 폐수를 몰래 버리는 게 확실합니다.","환경"
"대로변 미세먼지 저감용 쿨링포그(안개분사) 시설이 고장 났는지 물이 줄줄 새서 바닥이 물웅덩이가 되었습니다.","환경"
"길거리에 비치된 쓰레기통 입구가 너무 작아서 사람들이 그 주변 바닥에 테이크아웃 컵을 성 쌓듯이 쌓아둡니다.","환경"
"산 밑에 있는 주택인데 인근 식당에서 피우는 참나무 장작 연기가 매일 밤 산을 타고 내려와 질식할 것 같습니다.","환경"
"인도에 설치된 불법 게임기(펀치기계)를 밤새 치고 고함지르는 사람들 때문에 시끄러워 살 수가 없습니다. 즉각 철거 요망.","환경"
"지자체에서 나눠준 가정용 음식물 쓰레기 탈수기가 너무 시끄럽고 잔고장이 잦은데 교환이나 수리가 되나요?","환경"
"폐가전 무료 수거 기사님이 오셨는데 사다리차 비용을 현금으로 따로 요구하시네요. 원래 이런 규정이 있습니까?","환경"
"동네 빈집이 몇 년째 방치되어 지붕이 무너져 내렸는데 주변을 지나가는 아이들이 다칠까 봐 철거가 시급합니다.","안전"
"산책로에 들개 서너 마리가 무리를 지어 으르렁거리고 있어서 무서워서 등산을 포기하고 내려왔습니다. 포획해 주세요.","안전"
"상가 비상구 계단에 자전거랑 전동 킥보드를 층층이 묶어놔서 화재 대피 시 심각한 장애물이 됩니다.","안전"
"물류센터 야간 작업자들을 위한 특수건강진단은 1년에 몇 번 실시해야 법에 저촉되지 않는지 노무 상담 바랍니다.","안전"
"지하보도 계단에 미끄럼 방지 테이프가 다 떨어져 나가서 빗물에 젖으면 그대로 미끄럼틀이 됩니다.","안전"
"아파트 신축 공사장 크레인이 작업 반경을 넘어 저희 아파트 주차장 위로 짐을 옮기는데 철근이 떨어질까 봐 아찔합니다.","안전"
"공장 내에서 화학물질을 덜어서 쓸 때 소분 용기에도 물질안전보건자료(MSDS) 경고 표지를 무조건 부착해야 하나요?","안전"
"급경사 내리막길 끄트머리 옹벽에 금이 가고 배불림 현상이 보여서 붕괴 전조증상 같으니 안전 진단이 필요합니다.","안전"
"지하철 에스컬레이터가 가끔 덜컹거리며 역주행할 것 같은 소음이 나는데 대형 사고 나기 전에 브레이크 점검해 주세요.","안전"
"공사장 주변에 보행자 안전 통로를 파이프로 대충 만들어놨는데 윗부분 덮개가 뚫려있어 낙하물에 무방비 상태입니다.","안전"
"동네 놀이터 바닥 푹신한 탄성포장재가 다 파여서 콘크리트 바닥이 드러나 아이들이 넘어지면 크게 다칠 수 있습니다.","안전"
"도로 한가운데 중앙분리대 펜스가 파손되어 날카로운 철창이 차도 쪽으로 튀어나와 있어 타이어 찢어지기 딱 좋습니다.","안전"
"근린공원에 비치된 심장제세동기(AED) 배터리가 방전되었다고 경고음이 삑삑 울리는데 관리자가 없네요.","안전"
"저수지 주변 둘레길 목재 데크 난간이 썩어서 덜렁거리는데 누군가 기대면 그대로 물속으로 추락할 위험이 큽니다.","안전"
"식당 주방에서 쓰는 LP가스통이 직사광선 내리쬐는 건물 외벽에 안전망도 없이 방치되어 있어 폭발할까 무섭습니다.","안전"
"건설업 안전보건관리비로 작업자들 생수나 아이스조끼를 구매해도 법적으로 문제가 없는지 해석을 부탁드립니다.","안전"
"골목길 가로등 불빛이 가로수 나뭇잎에 빽빽하게 가려져서 밤에 하나도 안 보입니다. 시야 확보를 위해 가지치기 해주세요.","안전"
"상가 건물 소화전 호스가 다 찢어져 있고 소화기 유통기한도 5년이나 지났는데 소방 점검 대상에 포함시켜 주십시오.","안전"
"자전거 도로 옆 하천에 안전 펜스가 낮아서 밤에 자전거 타다 미끄러지면 하천으로 굴러떨어질 것 같습니다.","안전"
"주민센터 전기차 충전소에 소화기가 비치되어 있지 않던데 전기차 화재 전용 소화기를 꼭 구비해 두어야 하지 않나요?","안전"
"50인 미만 중소기업도 위험성평가를 정기적으로 안 하면 중대재해처벌법 처벌 가중 사유가 되는지 자문 구합니다.","안전"
"육교 위 투명 방음벽에 새들이 부딪혀 죽는 일이 잦은데 맹금류 스티커를 붙여주시면 안전상, 미관상 좋을 것 같습니다.","안전"
"산사태 위험 지역이라고 표지판만 달랑 세워두고 정작 흙 쓸려 내려오는 걸 막을 옹벽 공사는 몇 년째 감감무소식입니다.","안전"
"공장 지붕 수리 작업을 하려는데 추락 방지망을 설치하기 어려운 구조일 경우 어떤 안전조치를 취해야 법에 어긋나지 않나요?","안전"
"오래된 벽돌담이 눈으로 보기에도 바깥쪽으로 심하게 기울어져 있는데 강풍 한 번 불면 무너져 보행자를 덮칠 것 같습니다.","안전"
"야간에 공사 현장 앞을 지날 때 신호수도 없고 유도등도 없어서 포크레인 삽에 부딪힐 뻔한 아찔한 경험을 했습니다.","안전"
"공공 화장실 비상벨을 눌렀는데도 외부 경광등도 안 울리고 경찰 연결도 안 되는 것 같으니 시스템 전면 점검해 주세요.","안전"
"시내버스 안에 비치된 비상용 망치가 도난당했는지 텅 비어있던데 화재나 사고 시 유리창을 어떻게 깨고 탈출합니까?","안전"
"공중전화 부스 유리가 완전히 박살 나서 파편이 인도에 흩어져 있는데 보행자들이 밟고 다칠까 봐 신고합니다.","안전"
"제조업 공장에서 프레스 기계 방호장치를 작업자가 임의로 해제하고 쓰다 적발되면 사업주도 같이 처벌받는지 문의합니다.","안전"
"어린이집 앞 횡단보도에 노란색 옐로카펫이 다 벗겨져서 형체도 안 남았는데 새롭게 도색해서 시인성을 높여주세요.","안전"
"겨울철 빌딩 옥상 냉각탑에서 얼어붙은 주먹만 한 얼음덩어리가 인도 쪽으로 쏟아져 내려와 인명 피해가 우려됩니다.","안전"
"인도에 설치된 맨홀 뚜껑이 아귀가 안 맞는지 밟을 때마다 덜컥거리고 빠질 것 같아 너무 불안합니다.","안전"
"해수욕장 폐장했다고 인명 구조함 자물쇠를 꽁꽁 잠가놨는데 가을 바다 보러 온 사람이 빠지면 튜브는 어떻게 꺼내 쓰나요?","안전"
"하천 범람을 대비해 둔치 주차장에 설치된 자동차 침수 위험 알림 차단기가 지난번 폭우 때 오작동하던데 수리되었습니까?","안전"
"고압 송전선로가 아파트 단지 놀이터 위를 지나가는데 감전 사고나 전자파 문제 등 안전성에 대한 확답을 듣고 싶습니다.","안전"
"용접 작업을 주로 하는 철공소인데 밀폐공간 작업 허가서 작성 대상인지 명확한 법적 기준을 알고 싶어 글을 남깁니다.","안전"
"주택가 인근 낡은 옹벽 배수구에 흙과 쓰레기가 꽉 막혀 있어서 큰비가 오면 수압을 못 버티고 옹벽이 터질 것 같아요.","안전"
"동네 목욕탕 비상구 쪽에 안마의자와 자판기를 설치해 놔서 길이 꽉 막혔는데 소방서에서 불시 단속 한 번 나와주세요.","안전"
"도로 갓길에 세워진 전봇대 하단 콘크리트가 다 깨져서 철근이 드러나고 기울어져 있어서 붕괴 우려가 큽니다.","안전"
"어두운 골목길 바닥에 태양광 LED 안심 가로등이 설치되어 있었는데 고장 났는지 며칠째 불이 하나도 안 들어옵니다.","안전"
"시장 아케이드 지붕 철골 구조물에 녹이 슬어 비가 오면 녹물이 떨어지고 부식으로 인한 안전사고가 염려됩니다.","안전"
"사업장 내 지게차 후방 카메라와 경보기 설치가 법적 의무화되었다고 들었는데 기존 구형 지게차도 전부 소급 적용인가요?","안전"
"공원 나무 계단에 박힌 대못이 위로 튀어나와 있어서 아이들이 뛰어가다가 신발이 걸리거나 발을 찔릴 뻔했습니다.","안전"
"가을철 농작물 건조한다고 왕복 2차선 도로 한 차선을 통째로 고추 말리는 데 쓰고 있어서 교통사고 위험이 극심합니다.","안전"
"비 오는 날 횡단보도 대기선에 있는 시각장애인용 점자블록이 너무 미끄러워서 목발 짚으신 분이 크게 넘어지셨습니다.","안전"
"하수구 맨홀 뚜껑 주변 아스팔트가 싱크홀처럼 푹 꺼져 있어서 밤에 자전거 타고 가다 굴러떨어질 뻔했습니다.","안전"
"공사장 주변 가설 울타리가 규정보다 너무 낮아서 용접 불꽃이 인도로 튀어 지나가던 행인 옷이 탔습니다. 보상받을 수 있나요?","안전"
"오래된 아파트 베란다 샷시가 태풍에 떨어져 나갈 것 같이 흔들리는데 지자체에서 공동주택 안전 보수 지원 사업을 하나요?","안전"
"밀폐공간 구조 작업 시 공기호흡기를 반드시 착용해야 하는지, 방독마스크로는 대체가 안 되는지 산업안전 규정을 묻습니다.","안전"
"구청 여권과 점심시간 교대 근무를 안 하시는 건지 12시부터 1시까지 창구가 텅 비어있어서 직장인들은 여권을 어떻게 만듭니까?","기타"
"여권 사진을 집에서 스마트폰으로 찍어서 정부24로 신청하려는데 뒷배경이 완벽한 흰색이 아니면 반려되나요?","기타"
"지역사랑상품권 가맹점 스티커가 붙어있어서 들어갔는데 사장님이 결제가 안 된다고 짜증을 내시네요. 가맹점 취소된 건가요?","기타"
"구내식당 밥값이 싸서 일반 시민도 이용하고 싶은데 외부인 식권 판매 시간이나 제한이 따로 있는지 궁금합니다.","기타"
"보건소 금연 클리닉에 등록하면 니코틴 패치나 껌 같은 보조제를 몇 달 동안 무료로 지원받을 수 있는지 안내해 주세요.","기타"
"무인민원발급기가 야간에도 운영되는지, 그리고 위치를 조회하려면 구청 홈페이지 어디 메뉴로 들어가야 하는지 알려주세요.","기타"
"민방위 사이버 교육을 다 듣고 평가까지 마쳤는데 이수증 출력 버튼을 누르면 오류 창이 뜨면서 튕깁니다. 전산 확인 요망.","기타"
"동네 구립 어린이집에 다자녀 전형으로 입소 대기를 걸어뒀는데 제출해야 하는 증빙 서류 목록을 팩스로 받아볼 수 있을까요?","기타"
"건축물대장 평면도를 떼려는데 소유자 본인이 아니면 인터넷 발급이 안 된다고 뜨네요. 대리인 방문 시 필요 서류가 뭡니까?","기타"
"보조금24 서비스에서 제가 받을 수 있는 혜택을 조회해보라는데 인증서 로그인 단계에서 자꾸 먹통이 됩니다.","기타"
"민원 창구 직원분이 너무 불친절하게 서류를 툭 던지듯이 주셔서 하루 종일 기분이 나빴습니다. 공무원 친절 교육 좀 하세요.","기타"
"제가 자영업을 새로 시작하려는데 일반음식점 영업 신고를 하려면 보건증 말고 또 위생 교육 수료증이 꼭 필요한가요?","기타"
"시민 공원 벤치에 지갑을 두고 왔는데 공원 관리사무소에 분실물 센터가 따로 있는지, 아니면 파출소로 가야 하는지 묻습니다.","기타"
"저희 집 앞 골목에 과속방지턱을 하나 설치해 달라고 민원을 넣고 싶은데 교통행정과 소관인지 건설과 소관인지 헷갈립니다.","기타"
"모르는 번호로 지방세 미납 안내 문자가 오고 링크가 달려있는데 이거 스미싱 사기인지 구청 세무과 번호인지 확인 부탁드려요.","기타"
"공공 주말농장 텃밭 분양 추첨 결과가 어제 발표됐다고 하던데 당첨자 명단은 어디서 확인할 수 있습니까?","기타"
"겨울철 우리 동네 눈 치우기 자원봉사자로 신청하고 싶은데 봉사 시간 인정 혜택 외에 제설 도구는 개별 지참인가요?","기타"
"LH 국민임대주택 예비 입주자 모집 공고를 봤는데 월평균 소득 기준에 세전 급여 외에 야근 수당도 포함해서 계산하나요?","기타"
"참전 유공자 미망인인데 지자체에서 매월 지급하는 보훈 명예수당 신청 자격이 저에게도 해당되는지 문의드립니다.","기타"
"옆집에서 옥상에 불법 판넬 지붕을 덮고 창고로 쓰고 있는데 불법 건축물 증축으로 구청 건축과에 신고하면 철거가 되나요?","기타"
"시립 실내 수영장 주말 자유 수영 시간이 오전, 오후 몇 시부터 몇 시까지인지 타임테이블 좀 알려주세요.","기타"
"가게 문을 닫게 되어서 폐업 신고를 하려는데 세무서에 사업자 등록 말소만 하면 구청 인허가 부서에는 자동으로 통보되나요?","기타"
"반려견 동물 등록을 하려는데 내장형 마이크로칩 삽입 말고 외장형 목걸이로 해도 법적인 불이익이나 과태료가 없는지 궁금합니다.","기타"
"전통시장 활성화를 위해 공영 주차장 1시간 무료 쿠폰을 상인회에서 준다고 하던데 모든 점포에서 다 받을 수 있는 건가요?","기타"
"동주민센터에 설치된 공공 와이파이가 속도가 너무 느리고 자꾸 끊겨서 동영상 시청은커녕 카톡도 잘 안 갑니다. 기기 교체 바랍니다.","기타"
"외국인 근로자가 한국 체류지 변경 신고를 하려고 하는데 출입국관리사무소까지 안 가고 관할 구청 민원실에서도 처리되나요?","기타"
"코로나 상생 국민지원금 선불카드 유효기간이 지났는데 혹시 잔액을 현금으로 환불받을 수 있는 구제 방법이 있습니까?","기타"
"제가 구청 홈페이지 자유게시판에 올린 건의 글이 아무런 통보도 없이 삭제되었는데 삭제 기준과 사유를 명확히 밝혀주세요.","기타"
"시에서 지원하는 청년 면접 정장 대여 서비스를 이용하고 싶은데 지정된 세탁소나 대여점이 저희 구에는 어디에 있나요?","기타"
"국가유공자 차량 등록을 하면 고속도로 통행료 할인이 된다고 하던데 하이패스 단말기를 따로 전용으로 사야 하는지 묻습니다.","기타"
"구청에서 운영하는 무료 법률 상담 서비스가 있다던데 변호사님 상담 시간 예약은 전화로만 가능한지 온라인 신청도 되는지 알려주세요.","기타"
"소상공인 방역지원금 신청 홈페이지가 트래픽 초과로 다운돼서 접속이 안 되는데 오프라인 접수 기한을 며칠 늘려줘야 하는 거 아닙니까?","기타"
"아파트 입주자 대표 회의에서 장기수선충당금을 자기들 맘대로 썼다는데 구청 주택과에서 회계 감사나 행정 지도를 나올 수 있나요?","기타"
"임산부 친환경 농산물 꾸러미 지원 사업에 선정되었는데 전용 쇼핑몰 아이디랑 비밀번호 문자를 삭제해 버렸습니다. 어떻게 찾죠?","기타"
"문화누리카드 잔액이 천 원 남았는데 이걸로 서점에서 책을 살 때 차액은 제 개인 신용카드로 복합 결제가 가능한지 궁금합니다.","기타"
"구민 체육대회 종목 중에 줄다리기 참가 선수를 동별로 모집한다는데 신청서 양식은 동주민센터 가서 직접 받아와야 하나요?","기타"
"전입신고할 때 세대주가 안 가고 세대원인 제가 신분증만 들고 가면 처리가 안 된다고 하던데 세대주 도장이 꼭 필요한가요?","기타"
"지방세 체납 압류 예고 통지서가 날아왔는데 제가 지금 실직 상태라 당장 낼 돈이 없습니다. 분할 납부 신청도 가능한가요?","기타"
"구청장 바라는 글에 민원을 남긴 지 2주가 다 되어가는데 왜 아직도 '처리 중'이라고만 뜨고 아무런 답변이나 연락이 없습니까?","기타"
"보건증(건강진단결과서) 발급 수수료를 카드로 결제하고 싶은데 보건소 민원 창구에서 카드 결제도 다 받아주시는지 확인 부탁드려요.","기타"
"시에서 발행하는 소식지 구독 신청을 취소하고 싶은데 전화 연결이 너무 안 돼서 여기에 글 남깁니다. 우편물 좀 그만 보내주세요.","기타"
"동네에 생긴 무료 장난감 대여소 이용 대상이 해당 구 주민으로 한정되어 있는지, 타 지역 주민도 연회비 내면 쓸 수 있는지요.","기타"
"이번에 새로 짓는 도서관 이름 공모전에 참가하고 싶은데 응모작은 1인당 몇 개까지 제출할 수 있는지 공고문에 안 나와 있습니다.","기타"
"기초생활수급자 생계급여 지급일이 매월 20일로 알고 있는데 이번 달은 주말이 끼어 있어서 금요일에 미리 입금되는 건지 묻습니다.","기타"
"구청 로비에서 하는 지역 특산물 직거래 장터에서 물건을 샀는데 상한 것 같아서 교환받으려면 판매자 연락처를 어디서 알아볼 수 있죠?","기타"
"저기요 구청 홈페이지 조직도 메뉴를 눌렀는데 페이지를 찾을 수 없다는 404 에러가 뜹니다. 웹사이트 관리 좀 제대로 해주세요.","기타"
"주민등록증 발급일자가 은행 앱 인증할 때 자꾸 틀리다고 나오는데 구청 전산망에 등록된 제 발급일자를 유선상으로 확인 가능한가요?","기타"
"청년 월세 특별지원 사업 나이 기준이 만 34세까지라는데 신청일 기준인지 아니면 올해 연도 말 기준인지 헷갈려서 문의드립니다.","기타"
"제가 잘못해서 지방소득세를 이중으로 납부했는데 과오납 환급 신청은 위택스에서 해야 하나요 아니면 구청 세무과로 가야 하나요?","기타"
"동 주민자치센터 요가반 강사님 좀 제발 안 바뀌게 해주세요. 석 달마다 강사가 바뀌니까 진도도 안 맞고 운동 흐름이 다 끊깁니다.","기타"
"심야시간에 강남역 10번 출구 앞에서 빈 차로 불 켜놓고 예약 등만 켠 채 승차 거부하는 택시들 싹 다 잡아주세요.","교통"
"나들목 진출입로에 설치된 시선유도봉(탄력봉)이 다 뽑혀 나가서 얌체 끼어들기 차량 때문에 매일 아침 전쟁입니다.","교통"
"어린이 보호구역 내에 있는 노상 공영주차장 때문에 아이들이 차 사이로 튀어나와서 사고 날 뻔한 게 한두 번이 아니에요. 당장 폐지하세요.","교통"
"공유카(쏘카, 그린카) 지정 주차 구역에 일반 차량이 주차해 놔서 반납을 못 해 연체료를 물었는데 구청에서 보상해 주나요?","교통"
"광역버스 정류장 바닥에 노선별로 줄 서는 대기선 도색이 다 벗겨져서 출퇴근할 때마다 새치기 문제로 멱살잡이가 일어납니다.","교통"
"마을버스 3번 노선이 산동네 배차 간격을 임의로 40분이나 늘려버려서 어르신들이 폭염에 밖에서 쓰러질 지경입니다.","교통"
"새로 깐 아스팔트 도로에 비만 오면 차선이 물 반사 때문에 스텔스 모드가 되는데, 유리알 함량 미달 불량 도료 쓴 거 아닙니까?","교통"
